urun_fiyat,urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hizi,batarya_batarya_kapasitesi_tipik,batarya_hizli_sarj_gucu_maks,batarya_kablosuz_sarj,kamera_kamera_cozunurlugu,kamera_optik_goruntu_sabitleyici_ois,kamera_on_kamera_cozunurlugu,temel_donanim_cpu_uretim_teknolojisi,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalinlik,tasarim_agirlik,kablosuz_baglantilar_bluetooth_versiyonu,ozellikler_suya_dayaniklilik,urun_fiyat__missing,urun_puan__missing,batarya_hizli_sarj_gucu_maks__missing,tasarim_agirlik__missing,kablosuz_baglantilar_bluetooth_versiyonu__missing,ozellikler_suya_dayaniklilik__missing,ekran_ekran_teknolojisi_AMOLED,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_cozunurlugu_standardi_FHD+,ekran_ekran_cozunurlugu_standardi_HD+,ekran_ekran_cozunurlugu_standardi_QHD+,ekran_ekran_dayanikliligi_AGC Dragontrail DT-STAR D+,ekran_ekran_dayanikliligi_ArmorShell Tempered Glass,ekran_ekran_dayanikliligi_Corning Ceramic Shield Glass,ekran_ekran_dayanikliligi_Corning Ceramic Shield Glass (Gen2),ekran_ekran_dayanikliligi_Corning Gorilla Armor,ekran_ekran_dayanikliligi_Corning Gorilla Armor 2,ekran_ekran_dayanikliligi_Corning Gorilla Glass,ekran_ekran_dayanikliligi_Corning Gorilla Glass 3,ekran_ekran_dayanikliligi_Corning Gorilla Glass 5,ekran_ekran_dayanikliligi_Corning Gorilla Glass 6,ekran_ekran_dayanikliligi_Corning Gorilla Glass 7i,ekran_ekran_dayanikliligi_Corning Gorilla Glass Ceramic 2,ekran_ekran_dayanikliligi_Corning Gorilla Glass Victus,ekran_ekran_dayanikliligi_Corning Gorilla Glass Victus 2,ekran_ekran_dayanikliligi_Corning Gorilla Glass Victus+,ekran_ekran_dayanikliligi_Dragontrail Pro,ekran_ekran_dayanikliligi_Oppo Ultra-Thin Nanocrystal Glass,ekran_ekran_dayanikliligi_Panda Glass,ekran_ekran_dayanikliligi_SCHOTT Glass,ekran_ekran_dayanikliligi_Vivo Diamond Shield Glass,ekran_ekran_dayanikliligi_Xiaomi Longjing Glass,ekran_ekran_dayanikliligi_Xiaomi Shield Glass,ekran_ekran_dayanikliligi___missing__,batarya_hizli_sarj_Var,kamera_video_kayit_cozunurlugu_1080p (Full HD),kamera_video_kayit_cozunurlugu_1440p (Quad HD) 2K,kamera_video_kayit_cozunurlugu_2160p (Ultra HD) 4K,kamera_video_kayit_cozunurlugu_4320p (Ultra HD) 8K,kamera_video_kayit_cozunurlugu___missing__,kamera_video_fps_degeri_24 fps,kamera_video_fps_degeri_30 fps,kamera_video_fps_degeri_60 fps,kamera_video_fps_degeri___missing__,temel_donanim_cpu_cekirdegi_10 Çekirdek,temel_donanim_cpu_cekirdegi_6 Çekirdek,temel_donanim_cpu_cekirdegi_8 Çekirdek,temel_donanim_antutu_puani_v10_1.003.900 Puan,temel_donanim_antutu_puani_v10_1.206.700 Puan,temel_donanim_antutu_puani_v10_1.250.400 Puan,temel_donanim_antutu_puani_v10_1.257.500 Puan,temel_donanim_antutu_puani_v10_1.354.000 Puan,temel_donanim_antutu_puani_v10_1.355.800 Puan,temel_donanim_antutu_puani_v10_1.359.000 Puan,temel_donanim_antutu_puani_v10_1.381.900 Puan,temel_donanim_antutu_puani_v10_1.405.700 Puan,temel_donanim_antutu_puani_v10_1.417.400 Puan,temel_donanim_antutu_puani_v10_1.426.100 Puan,temel_donanim_antutu_puani_v10_1.484.600 Puan,temel_donanim_antutu_puani_v10_1.495.700 Puan,temel_donanim_antutu_puani_v10_1.510.100 Puan,temel_donanim_antutu_puani_v10_1.511.600 Puan,temel_donanim_antutu_puani_v10_1.517.700 Puan,temel_donanim_antutu_puani_v10_1.524.200 Puan,temel_donanim_antutu_puani_v10_1.527.500 Puan,temel_donanim_antutu_puani_v10_1.542.300 Puan,temel_donanim_antutu_puani_v10_1.550.800 Puan,temel_donanim_antutu_puani_v10_1.572.700 Puan,temel_donanim_antutu_puani_v10_1.591.500 Puan,temel_donanim_antutu_puani_v10_1.638.700 Puan,temel_donanim_antutu_puani_v10_1.640.700 Puan,temel_donanim_antutu_puani_v10_1.700.100 Puan,temel_donanim_antutu_puani_v10_1.740.400 Puan,temel_donanim_antutu_puani_v10_1.753.700 Puan,temel_donanim_antutu_puani_v10_1.761.400 Puan,temel_donanim_antutu_puani_v10_1.810.600 Puan,temel_donanim_antutu_puani_v10_1.827.100 Puan,temel_donanim_antutu_puani_v10_1.851.600 Puan,temel_donanim_antutu_puani_v10_1.853.700 Puan,temel_donanim_antutu_puani_v10_1.902.700 Puan,temel_donanim_antutu_puani_v10_1.943.900 Puan,temel_donanim_antutu_puani_v10_2.017.000 Puan,temel_donanim_antutu_puani_v10_2.019.200 Puan,temel_donanim_antutu_puani_v10_2.024.800 Puan,temel_donanim_antutu_puani_v10_2.043.500 Puan,temel_donanim_antutu_puani_v10_2.114.700 Puan,temel_donanim_antutu_puani_v10_2.161.200 Puan,temel_donanim_antutu_puani_v10_2.193.700 Puan,temel_donanim_antutu_puani_v10_2.393.700 Puan,temel_donanim_antutu_puani_v10_2.430.600 Puan,temel_donanim_antutu_puani_v10_2.542.200 Puan,temel_donanim_antutu_puani_v10_2.551.600 Puan,temel_donanim_antutu_puani_v10_2.692.300 Puan,temel_donanim_antutu_puani_v10_2.697.900 Puan,temel_donanim_antutu_puani_v10_2.719.600 Puan,temel_donanim_antutu_puani_v10_2.802.400 Puan,temel_donanim_antutu_puani_v10_248.100 Puan,temel_donanim_antutu_puani_v10_264.000 Puan,temel_donanim_antutu_puani_v10_270.100 Puan,temel_donanim_antutu_puani_v10_275.200 Puan,temel_donanim_antutu_puani_v10_279.100 Puan,temel_donanim_antutu_puani_v10_314.800 Puan,temel_donanim_antutu_puani_v10_336.600 Puan,temel_donanim_antutu_puani_v10_379.100 Puan,temel_donanim_antutu_puani_v10_387.900 Puan,temel_donanim_antutu_puani_v10_388.500 Puan,temel_donanim_antutu_puani_v10_398.200 Puan,temel_donanim_antutu_puani_v10_412.400 Puan,temel_donanim_antutu_puani_v10_415.200 Puan,temel_donanim_antutu_puani_v10_419.900 Puan,temel_donanim_antutu_puani_v10_423.900 Puan,temel_donanim_antutu_puani_v10_430.200 Puan,temel_donanim_antutu_puani_v10_432.900 Puan,temel_donanim_antutu_puani_v10_435.500 Puan,temel_donanim_antutu_puani_v10_435.900 Puan,temel_donanim_antutu_puani_v10_446.000 Puan,temel_donanim_antutu_puani_v10_449.900 Puan,temel_donanim_antutu_puani_v10_538.400 Puan,temel_donanim_antutu_puani_v10_560.100 Puan,temel_donanim_antutu_puani_v10_581.400 Puan,temel_donanim_antutu_puani_v10_583.300 Puan,temel_donanim_antutu_puani_v10_585.100 Puan,temel_donanim_antutu_puani_v10_599.200 Puan,temel_donanim_antutu_puani_v10_601.700 Puan,temel_donanim_antutu_puani_v10_615.500 Puan,temel_donanim_antutu_puani_v10_646.600 Puan,temel_donanim_antutu_puani_v10_655.200 Puan,temel_donanim_antutu_puani_v10_666.600 Puan,temel_donanim_antutu_puani_v10_684.300 Puan,temel_donanim_antutu_puani_v10_740.800 Puan,temel_donanim_antutu_puani_v10_742.500 Puan,temel_donanim_antutu_puani_v10_754.200 Puan,temel_donanim_antutu_puani_v10_770.100 Puan,temel_donanim_antutu_puani_v10_802.900 Puan,temel_donanim_antutu_puani_v10_910.500 Puan,temel_donanim_antutu_puani_v10_915.200 Puan,temel_donanim_antutu_puani_v10_934.100 Puan,temel_donanim_antutu_puani_v10_941.400 Puan,temel_donanim_antutu_puani_v10_950.700 Puan,temel_donanim_antutu_puani_v10_955.800 Puan,temel_donanim_antutu_puani_v10___missing__,tasarim_govde_malzemesi_kapak_Cam,tasarim_govde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_govde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_govde_malzemesi_kapak_Fiberglass,tasarim_govde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_govde_malzemesi_kapak_Plastik,tasarim_govde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_govde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_govde_malzemesi_kapak___missing__,ag_baglantilari_5g_Var,ag_baglantilari_5g_Yok,kablosuz_baglantilar_nfc_Var,kablosuz_baglantilar_nfc_Yok,kablosuz_baglantilar_nfc___missing__,isletim_sistemi_isletim_sistemi_Android,isletim_sistemi_isletim_sistemi_iOS,ozellikler_suya_dayaniklilik_seviyesi_IPX2,ozellikler_suya_dayaniklilik_seviyesi_IPX3,ozellikler_suya_dayaniklilik_seviyesi_IPX4,ozellikler_suya_dayaniklilik_seviyesi_IPX5,ozellikler_suya_dayaniklilik_seviyesi_IPX5M,ozellikler_suya_dayaniklilik_seviyesi_IPX7,ozellikler_suya_dayaniklilik_seviyesi_IPX8,ozellikler_suya_dayaniklilik_seviyesi_IPX9,ozellikler_suya_dayaniklilik_seviyesi_IPX9K,ozellikler_suya_dayaniklilik_seviyesi___missing__,temel_donanim_yonga_seti_marka_Apple,temel_donanim_yonga_seti_marka_MediaTek,temel_donanim_yonga_seti_marka_Qualcomm,temel_donanim_yonga_seti_marka_Samsung Exynos,temel_donanim_yonga_seti_marka_Unisoc
49499.01,87.0,6.7,120,3900,25.0,1,200,1,12,3,12,256,5.8,163.0,5.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
72000.0,89.0,6.8,120,5000,45.0,1,200,1,12,4,12,512,8.6,232.0,5.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21769.46,75.0,6.67,120,5000,90.0,0,50,1,20,4,12,512,7.8,179.0,5.4,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16320.0,66.0,6.5,120,4500,25.0,1,12,1,32,7,6,128,8.4,190.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21389.93,78.0,6.67,120,6000,90.0,0,50,1,20,4,8,256,8.29,195.0,6.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14299.0,63.0,6.7,120,5000,25.0,0,50,1,13,5,8,256,7.7,200.0,5.3,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52999.0,90.0,6.78,120,6500,120.0,0,50,1,16,3,12,512,8.55,222.8,5.4,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12799.0,55.0,6.7,90,5000,25.0,0,50,0,13,5,8,256,7.9,200.0,5.3,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
79999.0,73.0,6.1,120,3095,20.0,1,12,1,12,5,6,128,7.65,204.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21999.0,73.0,6.79,120,7500,66.0,0,108,1,16,4,8,256,7.76,189.0,5.2,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30700.5,73.0,6.83,120,6500,100.0,0,200,1,32,4,8,256,8.47,207.1,5.4,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78719.04,94.0,6.9,120,5000,45.0,1,200,1,12,3,12,512,8.2,218.0,5.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39899.0,72.0,6.1,120,3700,25.0,1,50,1,10,4,8,128,7.6,168.0,5.2,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34999.0,76.0,6.1,120,3900,25.0,1,50,1,12,4,8,128,7.6,168.0,5.3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13424.2,60.0,6.67,120,5000,67.0,0,108,0,16,8,8,256,8.12,201.8,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14616.5,60.0,6.78,144,5160,45.0,0,50,0,13,6,8,256,6.09,156.0,5.4,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30145.0,85.0,6.83,120,5500,67.0,0,50,1,32,4,12,512,7.5,194.0,6.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9946.33,56.0,6.67,120,5160,33.0,0,48,0,20,7,6,128,9.4,215.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26899.0,73.0,6.83,120,6580,45.0,0,200,1,20,4,8,256,7.96,210.0,5.4,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9786.03,55.0,6.7,120,5000,33.0,0,50,0,16,6,8,256,7.96,188.0,5.2,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59424.0,83.0,6.8,120,5000,45.0,1,200,1,12,4,8,256,8.9,233.0,5.3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
54389.0,96.0,6.36,120,5240,90.0,1,50,1,32,3,12,512,8.08,191.0,6.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
